hurricane_name,date,severity,deaths,location,injuries,damage_billions,duration_days,event_trading_date,event_date_shift_days,spy_prev_5d_return,vix,energy_prev_5d_return,energy_20d_volatility,energy_volume_change,energy_drawdown,energy_beta,utilities_prev_5d_return,utilities_20d_volatility,utilities_volume_change,utilities_drawdown,utilities_beta,financials_prev_5d_return,financials_20d_volatility,financials_volume_change,financials_drawdown,financials_beta,industrials_prev_5d_return,industrials_20d_volatility,industrials_volume_change,industrials_drawdown,industrials_beta,energy_5d_abnormal_return,utilities_5d_abnormal_return,financials_5d_abnormal_return,industrials_5d_abnormal_return
Don (2023),2023-07-14,Category 1,0,None reported,Not reported,0.0,10,2023-07-14,0,0.02510540702728914,13.609999656677246,0.03552415465993386,0.20560662777370298,0.43422696324272003,-0.0038105081054180534,0.9226121443783157,0.0263039479640248,0.15961493436835422,-0.22078320021244868,0.0,0.37223712580941715,0.026496030614745703,0.11819025766594389,0.010082926590541552,0.0,1.0733525131255568,0.025706330364631436,0.12461733405119525,-0.1815100463572682,-0.0004586203334887573,1.0034894080916608,0.028536188425707598,0.017628955925673484,0.02303392155212336,0.0022000232421355292
Franklin (2023),2023-08-20,Category 4,7,Dominican Republic; Haiti; Bermuda,Not reported,0.03,11,2023-08-21,1,-0.025908820197614535,17.299999237060547,-0.00793110724295465,0.16090987532934972,-0.0842670780486261,-0.012124685263144808,0.5150571987630245,-0.008897819815173347,0.13469764675232884,-0.07644782978405029,-0.071783499538147,0.25564388534632687,-0.024963957045268548,0.11459726027015331,0.14990241589263076,-0.045505505492008935,0.8532686412859569,-0.0246948069703955,0.10309822662149104,0.2688647244902951,-0.04072232685282173,0.8635597614514032,-0.008577893806935966,0.0006161872141592362,-0.0007133539365296038,0.004466660796319966
Idalia (2023),2023-08-27,Category 4,12,Florida; Georgia; Carolinas,Not reported,3.6,4,2023-08-28,1,0.001434095730540541,15.680000305175781,-0.007478685351784975,0.15561455192387283,0.005077867058021157,-0.02569521448631762,0.5463836045835541,0.008559373698682426,0.13283158217675342,-0.09225852517900646,-0.05128976014272635,0.3842888189213839,0.0014730663043656111,0.11471215177275111,0.12993612967357993,-0.0398306309486427,0.8140184097232309,0.00405228450016204,0.11300665999410812,0.5905220978795862,-0.03801364790942885,0.8547993294287143,0.019839755727325548,-0.045128850398587494,-0.009954176870470288,-0.018731584115662336
Lee (2023),2023-09-05,Category 5,1,Caribbean; New England; Atlantic Canada,Not reported,0.03,11,2023-09-05,0,0.019039537937668438,13.09000015258789,0.02903145092105497,0.16011613870554348,0.006076540043248313,0.0,0.4634340057698568,-0.01540405331280359,0.10103478141637257,0.11429895789809152,-0.029890093463358025,0.3778022945013968,0.014920850993713097,0.11348271905031496,0.13112402346694685,-0.02005667103915998,0.7613262711168619,0.012941256745491403,0.10733357301875078,-0.1620510700699085,-0.007027512853140516,0.7810415345340703,0.0265284256700814,0.03706580132997506,0.017426487241887112,-0.008564373236816247
Margot (2023),2023-09-07,Category 2,0,None reported,Not reported,0.0,10,2023-09-07,0,-0.010620760617441993,14.449999809265137,0.027008710904968813,0.1552943750733641,0.11172376982877608,0.0,0.5017812741254485,-0.02752868363386951,0.11086637456671068,0.4940459084876643,-0.04258946183116186,0.4001436561760847,-0.0055056371349313515,0.11197781315060215,-0.031491170686486325,-0.017182201831793753,0.7874791743462085,-0.020327420515630412,0.12287777727855552,0.045338670445497886,-0.022933546566453744,0.8089554245637696,0.011635167816486991,0.028968048598889018,0.01040117109912897,-0.017566822043925456
Nigel (2023),2023-09-15,Category 3,0,None reported,Not reported,0.0,8,2023-09-15,0,0.010863622085224511,12.819999694824219,0.014231690713104594,0.15385066688643545,0.03800721684703179,0.0,0.37205035796307623,0.032288782227362756,0.12651758196184337,-0.039085009124676495,0.0,0.40765681290529376,0.020699893411327386,0.09527610689863586,0.7590378804190059,0.0,0.7485946812293996,-0.00018937165714905113,0.11947173828817187,0.18575371474049085,-0.02931993455935933,0.7789035584937407,0.007026124723176208,0.011697331717690496,-6.354774345163072e-05,0.0025856452637377236
Tammy (2023),2023-10-18,Category 2,1,Leeward Islands,Not reported,0.01,10,2023-10-18,0,-0.000687496441520441,17.8799991607666,0.04077201277534237,0.25869628518463295,-0.09840186243446658,-0.012140846618305945,0.39400948717962325,0.0031902058552604196,0.2690449245652791,-0.2893720354771788,-0.0675717176166587,0.4893373713017867,0.011094666916702911,0.13665701973990305,-0.09861909318825879,-0.022325424800431648,0.7940070377600063,-0.004343612378659656,0.1503775042532101,0.06435462715231566,-0.0066446908831213625,0.8812212219264017,-0.020268074009340276,0.03145337941783988,-0.001954478190941966,0.0001208909376947398
Dora (2023),2023-08-01,Category 4,0,None reported,Not reported,0.0,14,2023-08-01,0,0.005159962452766953,13.630000114440918,0.015909725342047043,0.20850855647542496,-0.034284570026244965,0.0,0.6678768988300027,-0.019444150458477694,0.16341687685090447,-0.06065800818394251,-0.020303537411696992,0.2772401343277368,-0.0011310120426036852,0.11218458091208312,-0.25329930615810925,-0.007584250915334767,0.976745540673854,0.0069305036162086164,0.09642927567000499,-0.30765087197921015,-9.053410722803523e-05,0.917248802350617,0.02129809193144061,-0.012802056737615475,0.009857990651533366,0.0017647227095854978
Adrian (2023),2023-06-25,Category 1,0,None reported,Not reported,0.0,4,2023-06-26,1,-0.014221927167972992,13.4399995803833,-0.03485804262697767,0.22137173988707773,-0.16814820675658537,-0.04978211195982041,0.9125394294152668,-0.02595759150949739,0.13183977263616706,-0.1205302152659875,-0.02595759150949739,0.27599006129113424,-0.020639911007108935,0.1339992069186856,-0.2561918330702342,-0.02267728596155394,1.0393894052127195,-0.016661985602142826,0.1685270902904494,-0.08940269328290562,-0.0182447888123648,1.0361678985140785,0.004517815969825589,-0.02466564282729644,0.009024308996531172,0.002102764470711449
Beatriz (2023),2023-06-30,Category 4,0,None reported,Not reported,0.0,5,2023-06-30,0,0.011311032029302392,13.539999961853027,0.04252855555732893,0.2167846557807103,-0.3123639457180595,-0.009370717716735921,0.8171176050783326,-0.004767031134353061,0.14032887496016028,0.06337632632683476,-0.03060088199695199,0.2533200600137675,0.02076921469860249,0.13549438528336014,0.05813348026969245,-0.0023790606838685058,1.0559205344841518,0.03030611094201885,0.15577875208670242,-0.13046543799745414,0.0,0.997884486390476,0.011246510657383135,0.003123684098571,0.00905613474948641,0.011800470715964906
Calvin (2023),2023-07-11,Category 1,0,Hawaiian Islands,Not reported,0.0,8,2023-07-11,0,-0.009306096018593779,15.069999694824219,0.0007375878266315805,0.1980387663925983,-0.1748005845907451,0.0,0.8886967634135341,-0.012437406442102339,0.14320560660734158,-0.033636348062538235,-0.024759296773640083,0.34018937856091663,-0.004719869753730399,0.11371472390331008,-0.31641038702859214,-0.004719869753730399,1.0664471580585995,0.0034471567450700125,0.1259198408549868,0.10282497314503924,0.0,1.0304876502686044,-0.03973058654245765,-0.03182052270119817,-0.0021994790307091616,-0.02054674385338151
Fernanda (2023),2023-07-30,Category 4,0,None reported,Not reported,0.0,10,2023-07-31,1,0.005988570615574229,13.329999923706055,0.002218070598220212,0.20030529928929083,-0.07025286003342257,-0.0033666777007450577,0.693937570180849,-0.018160457247393236,0.16511469902960058,-0.014025191555267269,-0.020741873554048662,0.24018771926314372,-0.011235927281977531,0.11276813656936013,-0.17057129116100112,-0.011235927281977531,0.9976152101237122,0.003278653318724123,0.09648515996203026,-0.2264790999865841,-0.0024448537275416626,0.933463312940085,0.010207308560983952,-0.030605669809687153,0.01744716956417014,0.007767987074338012
Hilary (2023),2023-08-16,Category 4,6,Baja California; Southern California,Not reported,0.9,4,2023-08-16,0,-0.006415987580199012,16.459999084472656,-0.010050699764498794,0.16261162123664302,0.1777615503102259,-0.0249165178329942,0.45177104633671256,-0.021732373703118202,0.16547999751166576,0.05922917794764282,-0.07946232961877808,0.29417664521026893,-0.01751839541800071,0.12673596998426084,0.596941608728591,-0.03904473494559901,0.9066488989407332,-0.013485016875271483,0.1017269827048473,-0.18159600442374135,-0.02898423856285004,0.8942446891460377,-0.0025327458768573674,-0.004235301856703844,-0.013858402114433788,-0.007617386832937445
Jova (2023),2023-09-06,Category 5,0,None reported,Not reported,0.0,7,2023-09-06,0,0.0001780050500117536,14.010000228881836,0.03166704487997185,0.16020304934396032,0.38553030063972615,0.0,0.4548039695827051,-0.034137158445367466,0.11081574823993068,0.4801131393819791,-0.04475761828911806,0.40484877851892176,-0.004349191066234326,0.11457766604912481,0.056191309958913305,-0.02109481114304823,0.7758324339712646,-0.011641824331858897,0.12230735540260201,0.028911585328740053,-0.019253824025513122,0.8104973136244763,0.010526946019798533,0.03914287690358109,0.010130807099635764,-0.01877055050744747
Lidia (2023),2023-10-01,Category 4,4,Jalisco,Not reported,0.06,10,2023-10-02,1,-0.010989519789826208,17.520000457763672,-0.0004425455960259672,0.2017387010479213,0.21626181769902697,-0.024667898913090958,0.5518078009918104,-0.06756337301568316,0.19165510629760352,0.4004229639996828,-0.08912110405303497,0.4287133310371059,-0.016893911488001456,0.11346540282522159,0.2480903112062267,-0.04832121530228661,0.7858887056030233,-0.008993370685241198,0.11646734383147009,0.2691561908418092,-0.06440282779481676,0.7985053875035314,-0.011654198045058406,0.01735434763183563,-0.0064852822000789345,0.007969290203451607
Norma (2023),2023-10-14,Category 3,8,Baja California Sur,Not reported,0.04,8,2023-10-16,2,-0.0018274623479740404,19.31999969482422,0.011288162863352103,0.2584904269789471,0.08624574172090238,-0.028834578502023422,0.41323382164278394,0.02559679930783454,0.2644273234438809,-0.2203433312506391,-0.07876338546636885,0.4610129855842094,0.004537057302203218,0.12779891260918838,0.16225452102414373,-0.04486617632018408,0.7852120688817629,-0.0059594602303731925,0.14430325102466388,-0.04567211608636079,-0.028082986072639593,0.8680652583541021,0.020318955802952843,-0.0038284481495654,-0.010753299825339457,-0.008906010021259902
Otis (2023),2023-10-22,Category 5,52,Guerrero; Acapulco,Not reported,16.0,3,2023-10-23,1,-0.03405650660486925,21.709999084472656,0.00077623846874042,0.2593679093757686,-0.001526786982113948,-0.021571707039149568,0.39021715819940417,-0.0313804961628672,0.27028356312736257,-0.2679300002669066,-0.08180395015853692,0.5049122626865484,-0.040524635456565705,0.15045642065187237,0.2355759381755298,-0.04564309696276059,0.8538646351178422,-0.04016358627532601,0.1683029308592209,0.2781890775318516,-0.047297418898060495,0.9247884577326864,-0.03222364216123186,0.040084484943485044,0.011894861906182608,0.005474798696837646
Beryl (2024),2024-06-28,Category 5,68,Grenada; Jamaica; Yucatan Peninsula; Texas,Not reported,6.5,11,2024-06-28,0,0.0034159734221892446,12.239999771118164,0.019823557948358106,0.20111189638511995,-0.4518184403709298,-0.017927244188418623,0.56193873883269,0.0010898698747205948,0.14149773749415967,-0.5152320567012509,-0.044752072511115015,0.3379412447357278,-0.004785199027333653,0.10737081113423606,-0.3300680438897623,-0.014907053921744295,0.5465319582798884,-0.0059486980685969915,0.11660526425088674,-0.5116759767166585,-0.010294821807237176,0.7851991951580569,-0.03787628791317221,-0.013278451274579162,-0.012538815260124903,-0.024425625534904793
Debby (2024),2024-08-03,Category 1,13,Florida; Georgia; Carolinas,Not reported,1.9,6,2024-08-05,2,-0.02177076571234582,23.389999389648438,-0.032822730068214456,0.20503018573670057,0.6924043734409315,-0.05343173542192381,0.3235782402653208,0.03818708327150788,0.1563934113931394,1.4841104993990122,0.0,0.10927630561655631,-0.029757626965672523,0.17599563249047429,1.0007094136544694,-0.040820801004905816,0.5548296405195572,-0.02657056511673417,0.208447905761872,0.6471246908531478,-0.04259296088557307,0.8626209698812588,0.008616919684093949,-0.010230834019494761,0.0020987985452771696,-0.005422222629662743
Ernesto (2024),2024-08-12,Category 2,6,Puerto Rico; Bermuda,Not reported,0.15,8,2024-08-12,0,0.030171285809532877,20.3700008392334,0.034239714379986186,0.22188227893237805,-0.27040588439647584,-0.042616810784155135,0.4641528828017618,0.018682341101508015,0.15156030093005446,-0.27771977944784154,-0.008219057392762852,0.21088340961038715,0.0381982713028044,0.21294659512950131,-0.5025563609164483,-0.03306708972952266,0.6631200532663025,0.03051409206770761,0.22963639818200837,-0.5005468094305552,-0.03050156937657189,0.8367990916574077,-0.035703913220950234,-0.03325545179618716,-0.006007877628042779,-0.01631607977764138
Francine (2024),2024-09-09,Category 2,4,Louisiana,Not reported,1.5,3,2024-09-09,0,-0.04137087709190124,22.3799991607666,-0.05773434493174434,0.19127299468409248,0.5037537314339049,-0.05773434493174434,0.4979920471192107,-0.004980968596332125,0.08170349954881351,0.19533056659588266,-0.011974391251079686,0.19032483462318264,-0.03170082801869889,0.12054278099713009,0.8153997739384089,-0.03170082801869889,0.640286395710749,-0.042370387827800116,0.14022081432736352,0.49997883445249425,-0.042370387827800116,0.8214712460513748,-0.030762040418963243,0.00201198546293746,-0.026954617438996964,-0.003312794979613898
Helene (2024),2024-09-24,Category 4,250,Florida; Georgia; Carolinas; Appalachian region,Not reported,78.0,3,2024-09-24,0,0.014824688076800818,15.890000343322754,0.024116367195716526,0.18681270497216768,-0.09396865964846379,-0.015600604580183641,0.525236122641346,0.022690505933631977,0.13939425099964253,0.04650083596857346,0.0,0.2015473807259981,0.006062155374035427,0.13284507341927054,-0.16835086185285408,-0.0029558096019496327,0.6302862620592173,0.016018781632040957,0.15281189980404902,0.09354250215830762,-0.00034392988880493913,0.8431685040387995,0.014814938474162265,0.025628893738321334,0.005135078220018574,0.011451739591578747
Isaac (2024),2024-09-25,Category 2,0,None reported,Not reported,0.0,7,2024-09-25,0,0.020755757258605456,15.390000343322754,0.01961272444853357,0.18404017970978392,0.16641941973097918,-0.018030748406130614,0.5241448576452822,0.02319674772762781,0.13850688782410592,0.23713463961144443,-0.007095897581583355,0.20011099996880635,0.0007396145285700761,0.13634357676906936,0.06279521247658248,-0.011293766536861982,0.6266870954553899,0.02417160069399449,0.15383656705190588,-0.024337312447532122,0.0,0.8469533956232986,0.04291450429223809,0.01815901021516164,0.009660968339390896,0.011699020557582429
Kirk (2024),2024-09-29,Category 4,0,Western Europe,Not reported,0.0,8,2024-09-30,1,0.0031596635494643976,16.959999084472656,-0.021656182986620198,0.21531301003753325,-0.06143220736556043,-0.03691893801931345,0.5304877842088586,0.0011202787930015834,0.14432406068541245,-0.3807575555400322,0.0,0.18973573223524365,-0.006382068989183698,0.13092204611079872,-0.4145645656810434,-0.00931901441033478,0.6314593572412966,0.008904674202593332,0.15134243403368458,-0.25781616154962794,0.0,0.8591454395165933,0.07542181644341628,-0.006200555679710673,0.00531283153859341,0.008467991446479584
Leslie (2024),2024-10-02,Category 2,0,None reported,Not reported,0.0,10,2024-10-02,0,-0.0024910577833180403,19.260000228881836,0.030289302118181594,0.20772135430104524,1.026746075977151,0.0,0.49185493923040785,0.01559014142144699,0.14305082752513368,0.010499700115225385,0.0,0.1797958589816996,0.006474773575366077,0.13033041268305653,-0.15886188248732336,-0.00977234130756821,0.6327184038886173,0.011495241093842035,0.1211714190606608,0.23262510221492438,0.0,0.8491728336077223,-0.004634956448257732,-0.047328516696624634,-0.00037438460355354586,-0.003983371780089451
Milton (2024),2024-10-05,Category 5,35,Florida,Not reported,34.0,5,2024-10-07,2,-0.001359532293967347,19.209999084472656,0.061275618602922854,0.20532105688778585,0.009873529815003446,0.0,0.5111579905709299,0.006561043302865999,0.1329332789373978,0.04344498085359083,-0.001963935591495103,0.18715052539271387,0.007281538919725161,0.11541392172064434,0.0638265682739354,0.0,0.6746502841215813,0.0005168293196269325,0.09262977620315233,-0.21798297857415538,0.0,0.8784480513371089,-0.037008526894892535,-0.018898559365343015,0.008829030960464168,0.0010131577293954752
Oscar (2024),2024-10-19,Category 1,8,Cuba,Not reported,0.03,3,2024-10-21,2,0.0004619014456033188,18.030000686645508,-0.026193761567238183,0.2412093757424613,-0.27595861948784184,-0.033900064033779875,0.6219825325033265,0.021183819486348066,0.15257140892236912,-0.4202592046738792,-0.0031626441831682506,0.27117872049764963,0.01752134873883282,0.13147616586826902,-0.028268696478680244,0.0,0.7120673047018177,0.00014376955928185886,0.10016232101849457,-0.2841837402937599,0.0,0.8378724014543505,-0.004861549041511148,-0.0027974684346691037,0.0041625641192100105,-0.01667501330675103
Rafael (2024),2024-11-04,Category 3,6,Jamaica; Cuba,Not reported,0.1,7,2024-11-04,0,-0.01685502186759158,21.8799991607666,-0.013116619643782634,0.1719066738612891,0.028207034520607133,-0.05860336369988883,0.32252950705292704,-0.0355513719155347,0.1810395923612469,0.40138408304498263,-0.04962908060348614,0.11651157664520015,-0.012073630523370182,0.13211249252753968,0.18419692057880654,-0.020579578767454976,0.6271733205960499,-0.013181209756001011,0.11645588103181354,0.0019664913094743497,-0.037768590765979604,0.7883757550977903,0.0017781738835962457,-0.022308719861953152,0.027196957535557953,0.018893374284183917
